YEAR,MO,DY,T2M,T2MDEW,T2MWET,QV2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,RH2M,TS
2002,8,13,28.4,22.46,25.43,17.27,4.96,99.09,5.12,172.19,7.16,173.5,71.62,28.74
2002,8,14,26.75,22.44,24.59,17.21,3.55,99.01,2.7,207.94,4.23,205,78.12,27.3
2002,8,15,27.83,22.39,25.11,17.15,0.46,99.09,5.22,159.31,6.8,160.62,74.62,28.9
2002,8,16,29.07,21.04,25.05,15.75,0.03,99.44,5.61,172.12,7.47,173.31,65.5,30.13
2002,8,17,30.33,21.59,25.96,16.36,0,99.38,6.04,179.88,8.14,181.06,63.69,31.3
2002,8,18,31.05,20.52,25.79,15.44,0,99.2,5.6,186.75,7.76,188,58.38,32.3
2002,8,19,29.62,21.17,25.4,15.99,0,99.18,4.41,169.62,6.48,171,63.38,30.12
2002,8,20,30.94,20.15,25.55,14.95,0.01,99.24,5.01,172.19,7.05,173.56,55.81,32.36
2002,8,21,31.28,20.47,25.87,15.32,0,99.32,5.41,174.69,7.39,176.06,56.25,32.74
2002,8,22,30.73,21.18,25.95,15.87,0.04,99.5,4.2,174.5,5.89,176.06,58.75,31.92
2002,8,23,31.4,20.86,26.12,15.62,0.01,99.39,4.25,180.31,5.75,182.31,56.38,32.86
2002,8,24,32.12,19.4,25.76,14.28,1.62,99.21,3.93,175.94,5.59,177.5,50.06,33.95
2002,8,25,32.04,20.58,26.31,15.44,4.1,99.29,3.05,149.75,4.3,151.75,54.25,34.05
2002,8,26,29.86,21.8,25.83,16.6,8.38,99.21,3.07,63.25,4.3,62.38,64.94,31.23
2002,8,27,26.58,19.66,23.12,14.47,8.47,99.25,5.36,103.38,7.2,104.12,67.06,27.72
2002,8,28,27.01,17.89,22.45,13,0.07,99.52,3.2,79.62,4.57,79.75,61.81,28.19
2002,8,29,26.77,16.83,21.8,12.15,0.09,99.44,3.2,66.44,4.57,65.94,58,27.8
2002,8,30,26.28,15.79,21.04,11.35,0.38,99.51,3.46,66.19,5.03,66.44,56.31,27.19
2002,8,31,28.2,18.76,23.48,13.67,0.1,99.67,2.96,81.69,4.59,82.62,59.81,29.55
2002,9,1,29.4,18.61,24,13.55,0,99.52,2.56,114.94,3.98,115.81,56.31,30.97
2002,9,2,29.98,17.71,23.84,12.88,0,99.21,2.77,145,4.31,145.69,51.5,31.53
2002,9,3,30.12,17.65,23.89,12.76,0,99.33,3.12,127.19,4.59,127.62,50.38,31.52
2002,9,4,30.26,18.71,24.49,13.61,0.14,99.53,2.52,140.88,3.73,140.94,52.25,31.58
2002,9,5,30.23,18.23,24.23,13.24,0.43,99.37,2.46,116.88,3.45,117.38,51,31.27
2002,9,6,30.39,16.58,23.48,12.02,0.57,99.11,3.73,87.5,5.59,88.06,46.94,31.49
2002,9,7,27.83,20.57,24.2,15.38,4.89,99.13,5.27,93.19,7.09,93.94,66.5,28.44
2002,9,8,24.36,20.76,22.56,15.5,12.03,99.36,6.48,100.44,8.54,101.88,81.06,24.87
2002,9,9,26.38,20.33,23.36,15.14,4.86,99.41,4.99,99.69,7.16,100.69,72.31,26.98
2002,9,10,26.93,17.84,22.38,12.94,0.02,99.32,3.46,45.69,5.35,46.62,61.25,27.94
2002,9,11,27.3,16.39,21.84,11.78,0.01,99.26,2.96,28.94,5.01,30,55,28.23
2002,9,12,26.87,18.58,22.73,13.55,0.03,99.15,2.21,64.12,3.73,65.25,63.19,27.23
2002,9,13,27.75,18.59,23.17,13.61,0.14,98.94,2.51,138.5,3.93,139.44,61.25,28.56
2002,9,14,28.47,18.38,23.42,13.49,4.08,98.97,1.69,218.06,2.59,217.25,57.69,29.19
2002,9,15,25.74,19.41,22.58,14.22,0.47,99.52,2.91,66.88,4.16,66.5,70.19,26.87
2002,9,16,25.79,18.4,22.09,13.37,0.03,99.51,2.13,112.12,3.26,114.81,66.12,27.6
2002,9,17,27.23,19.76,23.5,14.59,0.53,99.05,3.74,187.81,5.7,188.88,67.19,28.67
2002,9,18,28.6,21.15,24.87,16.05,3.61,98.46,7.3,183.69,9.76,184.94,67.06,29.27
2002,9,19,24.73,19.42,22.08,14.77,12.45,98.37,5.83,248.81,8.2,249.06,74.19,24.83
2002,9,20,21.89,10.82,16.36,8.36,0,98.82,3.92,257.88,5.7,257.75,55.5,22.68
2002,9,21,22.94,11,16.97,8.36,0,99.07,2.55,113.94,3.88,112.62,51.75,23.51
2002,9,22,22.54,11.33,16.94,8.48,0.16,99.61,5.7,25.12,8.1,25.88,52.5,23.05
2002,9,23,20.94,8.69,14.82,7.08,0,99.81,4.38,45.38,6.75,45.81,48.62,21.9
2002,9,24,20.19,6.48,13.33,6.16,0.07,99.73,4.11,60.75,6.59,61.62,46.81,20.87
2002,9,25,22.99,13.08,18.04,9.64,0,99.25,3.83,58.38,6.17,59.19,55.56,23.9
2002,9,26,23.72,12.68,18.2,9.4,0,98.62,4.64,103.56,6.85,103.69,55.88,23.92
2002,9,27,25.13,12.65,18.89,9.28,0.01,98.85,2.06,207,3.5,218.81,50.25,26.12
2002,9,28,26.26,12.62,19.44,9.22,0.01,99.28,3.22,149.5,5.31,150.25,47.19,27.14
2002,9,29,26.3,16.16,21.23,11.6,0.03,99.4,3.02,164.19,4.83,164.81,56.38,27.73
2002,9,30,26.53,15.59,21.06,11.23,0,99.27,4.62,175.31,6.92,176.12,54.5,27.62
2002,10,1,27.44,17.23,22.33,12.51,0,99.22,5.17,167.25,7.34,168.44,56.75,28.61
2002,10,2,28.07,19.01,23.54,13.98,0.02,99.19,4.56,150.69,6.58,151.69,61.44,29.32
2002,10,3,28.08,18.88,23.48,13.85,0.11,98.71,2.59,106.69,4.05,107.38,60.88,29.71
2002,10,4,25.73,9.09,17.41,8,0,99,5.18,208.62,7.42,208.75,40.88,26.78
2002,10,5,22.51,7.84,15.18,6.65,0.01,99.7,3.84,63.62,5.62,65.56,41.75,23.8
2002,10,6,26.03,19.08,22.56,14.16,7.52,99.47,4.52,169.69,6.52,170,68.44,26.83
2002,10,7,17.19,12.55,14.87,9.16,13.23,99.84,5.55,60.38,7.47,61.69,74.25,17.55
2002,10,8,16.75,13.94,15.34,10.07,30.25,99.45,4.23,99.69,5.73,100.81,83.75,17.12
2002,10,9,16.48,14.55,15.52,10.44,8.9,99.34,3.88,27.06,5.03,28.06,88.88,17.06
2002,10,10,17.47,13.95,15.71,10.01,0.36,99.5,2.79,264.81,3.97,264.69,81.25,18.13
2002,10,11,19.21,14.67,16.94,10.5,0.16,99.51,1.95,135.44,3.17,135.19,76.62,19.95
2002,10,12,20.8,16.17,18.48,11.72,0.32,99.6,5.09,163.69,7.1,164.69,77,21.51
2002,10,13,14.33,4,9.17,5.07,0.16,100.57,6.8,17.25,9.3,18.25,50.62,14.93
2002,10,14,12.61,4.3,8.46,5.19,0.33,99.97,2.66,66.81,4.18,66,58.94,13.45
2002,10,15,13.48,3.16,8.32,4.82,0,99.59,4.07,61.56,6.32,61.69,53.62,13.58
2002,10,16,13.97,4.3,9.14,5.25,0.36,99.43,3.04,110.94,5.01,111.62,55.94,14.24
2002,10,17,16.68,7.05,11.86,6.35,0.13,99.53,2.7,107.94,4.48,109.31,56.69,16.95
2002,10,18,18.02,15.99,17.01,11.6,79.92,99.19,4.98,151.06,7.52,152.12,88.19,17.94
2002,10,19,19.11,16.83,17.97,12.21,10.92,99.06,1.84,171.06,2.8,172.31,87.44,18.84
2002,10,20,15.15,12.26,13.71,8.97,3.2,99.42,2.3,302.94,3.05,302.75,83.62,15.67
2002,10,21,15.87,13.03,14.45,9.46,0.76,99.5,1.44,148.19,2.26,149.56,84.38,15.66
2002,10,22,17.18,15.51,16.34,11.11,3.23,99.69,3.25,96.19,5.23,96.44,90.25,17.29
2002,10,23,18.04,16.05,17.05,11.47,2.43,99.69,3.8,80.06,5.64,81,88.69,18.23
2002,10,24,16.52,15.52,16.02,11.11,6.62,99.47,3.37,141.38,4.67,138.12,93.81,16.6
2002,10,25,11.97,8.65,10.31,7.08,0.95,99.49,4.38,270.88,5.58,271.44,81.12,13.19
2002,10,26,12.93,9.23,11.08,7.32,0.55,99.61,4.18,46.06,5.92,47.12,79,13.4
2002,10,27,15.48,13.76,14.62,9.95,1.73,99.3,3.17,65.12,4.7,66.19,89.81,16.01
2002,10,28,16.29,14.7,15.49,10.62,5.12,98.89,2.97,92.62,4.59,93.38,90.88,16.69
2002,10,29,14.51,11.07,12.79,8.36,0.35,98.84,3.04,260.56,4.43,260.25,81.5,15.14
2002,10,30,12.54,10.26,11.4,7.87,0.2,99.59,3.97,235.5,5.64,236.19,85.06,12.71
2002,10,31,8.83,4.98,6.9,5.43,0.14,100.3,4.02,72.62,5.59,73.38,77.38,9.65
2002,11,1,9.27,6.86,8.06,6.16,3.13,100.53,3.8,43.94,5.3,44.88,85.06,9.69
2002,11,2,9.88,7.74,8.81,6.59,6.47,100.15,2.95,85.69,4.1,87.19,86.94,10.51
2002,11,3,11.15,9.58,10.37,7.51,3.61,99.75,2.83,197.94,4.1,182.75,90.31,11.64
2002,11,4,8.52,5.86,7.19,5.8,4.82,99.61,3.2,56.38,4.56,57.19,84.25,8.78
2002,11,5,10.15,5.17,7.66,5.62,0.02,99.11,4.72,301.19,7.05,301.69,73.75,10.11
2002,11,6,10.63,1.8,6.21,4.33,0.04,100.28,3.2,297.31,4.93,297.81,57.94,9.17
2002,11,7,11.87,4.79,8.33,5.43,0.01,100.13,4.42,194.69,6.88,195.19,64.75,11.26
2002,11,8,14.94,10.03,12.48,7.87,0,99.11,7.48,191.5,10.7,192.81,74.5,14.62
2002,11,9,19.45,13.82,16.63,10.07,0,98.19,7.57,215.31,11.11,217.19,72.69,18.79
2002,11,10,16.04,10.26,13.15,8,0,98.33,4.57,273.94,7.22,274.06,70,15.79
2002,11,11,12.17,6.37,9.27,6.04,0,99.35,4.12,44.06,7.02,44.75,70.69,11.81
2002,11,12,11.05,4.15,7.6,5.13,0,100.56,3.69,234.31,5.35,219.62,65,10.66
2002,11,13,11.33,4.63,7.98,5.31,0,100.26,3.95,217.38,5.92,217.88,66.38,10.7
2002,11,14,12.63,7.9,10.26,6.71,0.04,99.11,6.85,234.81,9.88,235.62,75.38,12.54
2002,11,15,10.53,5.14,7.83,5.55,0.02,99.56,6.3,121.69,8.88,107.38,71.62,10.78
2002,11,16,8.08,1.76,4.92,4.33,0,100.28,3.94,323,5.66,323.5,67.12,7.62
2002,11,17,10.82,3.73,7.27,5,0,99.65,5.28,211.5,8.59,212.38,65.31,10.44
2002,11,18,12.51,7.3,9.9,6.41,0,99.63,6.42,241.25,9.72,242.19,73.06,12.15
2002,11,19,11.16,3.09,7.13,4.76,0,100.24,2.49,54.62,4.23,69.06,62.31,10.48
2002,11,20,10.69,3.65,7.17,5,0,99.89,3.61,285.19,5.78,285.44,64.44,9.73
2002,11,21,12.76,5.76,9.26,5.8,0,99.86,4.52,293.94,7.72,294.38,65.38,12.33
2002,11,22,9.97,2.07,6.02,4.46,0,100.12,3.02,128.19,4.98,128.31,60.38,9.5
2002,11,23,11.87,4.98,8.43,5.49,0,99.79,5.34,180.94,8.5,181.62,65.69,11.58
2002,11,24,14.01,10.88,12.45,8.3,0.12,99.49,5.23,187.38,7.36,188.31,83.25,13.98
2002,11,25,5.62,-0.38,2.62,3.72,0.31,100.16,6.59,66.12,8.16,51.81,65.62,6.45
2002,11,26,5.08,-3.95,0.57,2.87,0.29,100.56,5.39,222.44,7.39,222.75,53.69,5.62
2002,11,27,3.07,-4.46,-0.7,2.69,0,100.79,2.86,209.5,4.09,210.25,60.19,2.76
2002,11,28,6.12,-2.2,1.96,3.23,0,100.62,2.52,273.69,3.62,273.88,57.38,4.52
2002,11,29,9.6,2.81,6.21,4.82,0,99.76,4.62,224.44,7.74,224.94,66,9.07
2002,11,30,8.73,1.37,5.05,4.39,0,100,5.25,79.75,8.23,79.88,65.12,8.53
2002,12,1,6.18,-2.2,1.99,3.3,0.01,100.17,3.78,134.12,6.23,134.56,58.75,6.26
2002,12,2,11.94,6.61,9.28,6.23,0.02,99.43,3.73,190.88,5.2,192.25,73.12,10.38
2002,12,3,8.6,7.08,7.84,6.35,22.4,99.5,5.7,42.62,7.45,44.12,90.56,8.27
2002,12,4,3.73,0.71,2.22,4.03,0.53,99.88,6.81,324.75,8.6,325.56,81.06,4.19
2002,12,5,1.64,-4.64,-1.5,2.69,0,100.69,5.05,275.44,7.36,276.12,66.5,2.12
2002,12,6,3.44,-0.86,1.29,3.6,0.02,100.63,2.45,194.94,4.07,196.25,76.19,3.47
2002,12,7,6.28,2.81,4.55,4.7,0.02,100.18,4.55,184.5,7.41,185.38,81.12,6.21
2002,12,8,9.05,7.51,8.28,6.53,7.05,100.2,2.05,137.06,3.18,138.5,90.75,9.46
2002,12,9,6.73,5.42,6.08,5.62,25.81,100.28,2.4,78.94,3.48,78.94,91.44,6.87
2002,12,10,7.01,4.95,5.98,5.43,0.3,99.87,1.16,101.38,1.81,101.31,87.31,7.08
2002,12,11,7.22,5,6.11,5.49,0.19,99.6,4.38,167.94,6.54,168.56,86.19,7.35
2002,12,12,7.83,7.22,7.52,6.41,2.02,99.34,3.16,217.38,5.1,216.25,95.81,7.59
2002,12,13,6.37,1.76,4.06,4.39,0.15,99.43,6.16,310.5,8.84,311.31,74.75,5.79
2002,12,14,7.93,2.01,4.97,4.52,0.05,99.82,3.61,218.69,5.84,219.06,68.69,6.63
2002,12,15,10.88,8.94,9.9,7.32,0.04,99.41,5.18,196.94,7.62,197.56,88.5,10.84
2002,12,16,12.78,10.04,11.41,7.81,0.02,98.85,4.5,209.94,7.05,210.38,84.81,11.97
2002,12,17,15.01,12.84,13.93,9.58,0.06,98.28,8.33,190.56,11.93,191.62,86.75,14.42
2002,12,18,16.12,10.22,13.17,8.24,0.13,98.36,4.62,247.56,7.22,247.88,71.44,15.59
2002,12,19,9.73,4.18,6.96,5.19,0.7,99.06,5.98,292.56,9.2,292.94,69.12,9.51
2002,12,20,6.32,-1.2,2.56,3.54,0,99.78,3.19,253.88,5.24,253.5,61,5.54
2002,12,21,8.7,1.88,5.29,4.46,0,99.11,6.89,236.5,10.66,237.12,65.75,8.12
2002,12,22,4.98,-0.95,2.01,3.6,1.18,99.77,3.73,81.12,6.12,82.12,68.38,5.17
2002,12,23,6.01,4.48,5.25,5.37,22.85,98.98,5.52,177.19,6.86,181.19,90.06,6.29
2002,12,24,0.76,-2.57,-0.91,3.17,0.08,99.44,6.95,327.44,9.32,328,79.44,1.15
2002,12,25,0.69,-4.16,-1.74,2.75,0,100.19,2.16,242,3.66,243,73.75,0.87
2002,12,26,3.23,-0.86,1.19,3.6,0.05,100.37,3.31,167,5.38,167.56,76.69,3.11
2002,12,27,5.78,1.08,3.43,4.09,0.08,100.49,2.82,237.81,4.02,237.69,74.44,5.35
2002,12,28,7.66,2.79,5.23,4.7,0,100.24,4.06,205.69,6.83,206.06,75.25,6.9
2002,12,29,12.42,11.33,11.87,8.79,1.16,99.36,6.78,193.5,9.38,194.44,93.19,12.28
2002,12,30,16.34,15.26,15.8,11.17,24.5,98.62,6.26,205.81,8.84,206.94,93.38,15.79
2002,12,31,6.48,-1.17,2.65,3.6,0,99.14,7.27,335.75,10.11,336.88,61.19,6.19
2003,1,1,6.63,0.19,3.41,4.03,0.05,98.77,6.08,210,8.59,210.81,65.06,5.92
2003,1,2,3.61,-2.06,0.78,3.3,0.03,99.96,6.52,329.31,9.05,329.88,68.5,3.47
2003,1,3,5.87,1.45,3.65,4.27,0,100.12,2.58,230.44,4.14,230.94,76.44,5.02
2003,1,4,8.71,4.05,6.37,5.13,0,99.65,3.62,254.38,5.94,255.25,75.88,7.77
2003,1,5,8.46,3.48,5.97,4.94,0,99.78,3.09,112.69,5.25,113,73.69,7.9
2003,1,6,6.18,1.64,3.9,4.27,0,100.77,4.99,26.38,7.52,27,74.69,6.15
2003,1,7,3.96,-0.11,1.93,3.78,0.12,100.89,2.87,226.31,4.54,226.69,77.31,4.12
2003,1,8,11.11,8.03,9.57,6.84,0,99.69,4.84,240.12,8.29,240.56,82.19,10.53
2003,1,9,12.52,6.35,9.44,6.35,0.03,98.84,7.56,281.06,10.52,252.06,69.56,12.19
2003,1,10,4.43,-3.02,0.7,3.05,0,100.31,4.76,130.38,6.99,115.75,60.38,4.62
2003,1,11,2.94,-3.14,-0.1,2.99,0.1,100.56,3.32,87.81,5.37,88.31,65.75,3.14
2003,1,12,1.43,-0.85,0.3,3.54,4.07,100.77,2.93,117.38,4.12,117.75,85.12,1.79
2003,1,13,2.4,0.92,1.66,4.09,0.1,100.57,2.03,230.44,3.09,230.81,90,3.08
2003,1,14,5.38,3.84,4.61,5,0.04,100.53,2.29,149.31,3.38,149.06,89.38,5.8
2003,1,15,5.26,4.24,4.76,5.19,0.08,100.2,5.02,140.19,6.58,140.5,92.5,5.44
2003,1,16,2.06,-3.49,-0.72,3.11,0,100.66,8.87,326.94,11.91,327.25,69,2.37
2003,1,17,-1.33,-6.88,-4.1,2.2,0.03,101.14,3.36,335.62,4.98,336.06,69.19,-0.71
2003,1,18,3.27,-4.27,-0.5,2.75,0,100.44,3.8,250.31,5.39,250.56,60.06,1.68
2003,1,19,5.84,0.08,2.97,3.91,0.04,100.14,4.26,206.31,6.79,207.06,70.5,5.19
2003,1,20,12.06,8.51,10.28,7.08,0.01,99.33,6.58,206.75,9.38,207.88,81.62,11.69
2003,1,21,8.31,5.42,6.87,5.74,0,99.25,5.21,312.12,7.62,312.19,82.5,8.57
2003,1,22,3.46,-1.67,0.89,3.42,0,100.3,6.49,79.94,8.16,80.75,69.31,3.9
2003,1,23,-3.73,-10.67,-7.2,1.59,0,101.48,6.1,16.94,8.11,17.19,59.19,-2.56
2003,1,24,-1.3,-7.38,-4.34,2.14,0.08,101.06,3.3,121.38,4.95,122.62,65.38,-0.4
2003,1,25,1.59,-1.11,0.24,3.54,0.39,100.48,2.88,150.31,4.52,151.31,82.69,1.73
2003,1,26,2.38,-0.3,1.05,3.72,0.38,100.78,3.34,53.25,4.87,54,83.62,2.82
2003,1,27,3.73,0.23,1.98,4.09,0.04,100.5,4.38,144.25,6.5,144.88,79.75,3.94
2003,1,28,12.28,10.19,11.23,8,0.04,99.49,7.49,188.38,10.13,189.38,88.19,12.16
2003,1,29,7.76,4.97,6.37,5.55,0.01,99.92,5.87,192.25,8.6,192.75,82.69,7.71
2003,1,30,5.2,3.23,4.22,4.82,0,100.15,2.98,107.5,4.72,108.12,87.94,6.22
2003,1,31,9.15,4.51,6.83,5.31,0,99.85,4.32,258.12,6.04,258.88,75.69,9.01
2003,2,1,11.26,3.64,7.44,5.07,0,99.65,4.79,220.62,7.14,221,62.5,9.9
2003,2,2,14.7,11.56,13.13,8.79,0,98.61,7.77,194.81,10.69,196.06,83.75,14.5
2003,2,3,12.21,6.18,9.19,6.59,0.03,98.88,8.07,289.25,11.04,289.81,69.06,12.31
2003,2,4,4.3,-3.14,0.58,3.05,0,100.04,2.77,164.81,4.42,165.81,62.69,4.81
2003,2,5,4.98,1.42,3.19,4.27,12.77,99.7,5.12,123.5,7.23,124.19,78.81,4.95
2003,2,6,3.68,1.73,2.7,4.33,2.68,99.66,5.38,198.5,6.82,169.38,87.25,4.09
2003,2,7,-1.09,-7.78,-4.43,2.08,0,100.83,5.2,80.25,6.88,80.75,62.31,-0.18
2003,2,8,1.68,-2.84,-0.58,3.11,0.66,100.3,3.1,162.31,4.79,162.5,73.75,2.27
2003,2,9,4.92,3.08,4,4.82,1.67,99.4,3,161.62,4.04,163.12,88.12,4.7
2003,2,10,6.32,0,3.15,3.85,0.03,99.84,3.44,204.81,5.09,205.31,69.44,6.9
2003,2,11,9.28,3.1,6.19,4.82,0,99.6,3.54,222.31,5.63,220.81,68.38,8.72
2003,2,12,10.42,6.2,8.31,6.16,0.01,100,3.7,81.31,6.12,81.94,77,10.4
2003,2,13,15.69,14.77,15.23,10.62,4.61,99.57,5.61,176.56,8.31,177.69,94.12,15.3
2003,2,14,19.58,17.17,18.37,12.45,1.97,98.52,7.77,195.44,10.85,196.5,87,19.23
2003,2,15,10.49,6.25,8.37,6.47,0.7,99.02,7.84,313.12,10.24,313.56,76.06,10.81
2003,2,16,2.32,-3.53,-0.61,2.93,0.07,100.06,7.42,288.62,9.87,288.75,66.12,3.04
2003,2,17,5.68,0.65,3.16,4.09,0,99.82,3.12,114.12,4.79,115.31,73.94,6.12
2003,2,18,11.87,9.43,10.65,7.63,0.02,99.34,6.63,172.31,8.91,173.69,86.31,12.19
2003,2,19,11.25,8.68,9.97,7.2,2.33,99.67,5.28,212.94,7.73,213.44,84.81,11.19
2003,2,20,7.6,6.42,7.01,6.04,15.77,99.64,3.76,44.75,5.17,45.56,92.31,7.83
2003,2,21,8.76,7.78,8.27,6.71,20.08,98.34,4.45,110.88,5.77,112.25,93.5,9.04
2003,2,22,10.38,5.67,8.02,5.8,2.41,98.45,6.29,258.94,8.61,259.56,74.88,10.6
2003,2,23,6.85,1.33,4.09,4.39,2.25,98.94,9.2,243.69,11.83,244.56,71.06,7.3
2003,2,24,-3.42,-7.95,-5.68,2.01,11.78,100.65,7.23,25.75,8.99,11.44,71.88,-2.48
2003,2,25,-3.15,-5.6,-4.38,2.5,1.68,100.43,4.15,16.56,5.18,17.5,84.31,-1.74
2003,2,26,0.75,-0.97,-0.11,3.6,3.51,99.45,3.38,76.38,4.5,61.94,88.81,1.58
2003,2,27,1.54,-0.18,0.68,3.78,0.36,99.38,2.34,183.81,3.55,183.06,89,2.55
2003,2,28,4.01,1.71,2.86,4.39,0.17,99.52,1.52,119.12,2.45,121.56,85.94,5.75
2003,3,1,7.18,5.67,6.43,5.74,0.2,99.33,1.94,147.75,3.11,147.69,90.5,7.9
2003,3,2,6.82,2.92,4.87,4.7,0.11,99.7,3.89,20.69,5.35,21,78.19,7.65
2003,3,3,7.44,4.53,5.98,5.37,0.9,99.29,2.96,125.94,4.51,126.88,83.31,8.35
2003,3,4,10.27,8.15,9.21,6.9,0.47,98.56,6.36,186.5,8.43,188,87.88,10.55
2003,3,5,2.76,-3.26,-0.25,3.11,0.01,99.02,5.34,286.38,7.12,286.12,66.19,4.25
2003,3,6,4.73,-0.29,2.23,3.91,0,99.27,2.88,168.62,4.71,170.25,73.12,6.13
2003,3,7,13.12,7.96,10.54,6.84,0.01,99.1,4.96,190.62,7.7,191.75,75.62,13.09
2003,3,8,14.17,10.44,12.3,8,0.05,99.13,4.36,205.19,6.44,206.19,79.75,13.92
2003,3,9,8.55,2.3,5.42,4.58,0,99.87,5.29,65.5,7.23,51.19,66.62,9.52
2003,3,10,8.39,4.33,6.37,5.31,0,99.81,2.84,58.25,4.3,73.88,76.94,9.79
2003,3,11,14.07,11.12,12.59,8.61,0.2,99.26,5.15,152.56,7.82,153.44,83.69,14.38
2003,3,12,18.59,16.4,17.49,11.9,2.12,98.98,5.34,183.44,8.2,184.44,87.75,18.54
2003,3,13,17.77,14.4,16.09,10.44,1.21,99.44,4.7,102.19,7.31,102.44,81.56,17.94
2003,3,14,15.12,9.58,12.35,7.51,0.05,99.5,2.47,70,4.01,55.69,72.5,15.44
2003,3,15,17.15,13.37,15.26,9.7,0.14,98.95,3.37,165.38,5.46,166.12,79.12,17.23
2003,3,16,18.23,14.42,16.33,10.44,0.83,98.48,4.66,164.31,7.1,164.94,80.19,18.44
2003,3,17,18.23,14.94,16.58,10.86,1.81,97.91,4.84,169.88,7.31,170.56,82.69,18.45
2003,3,18,13.68,10.43,12.05,8.24,12.1,97.54,3.43,222,5.25,222.56,81.62,14.05
2003,3,19,14.13,7.17,10.65,6.53,1.2,97.49,5.16,238.81,8.05,239.38,66,14.23
2003,3,20,11.35,6.66,9.01,6.23,0.17,98.53,6.41,312.88,9.03,313.19,74.38,11.77
2003,3,21,11.19,6.35,8.77,6.04,0,99.31,3.27,253.31,4.96,253.38,74.31,12.11
2003,3,22,12.33,7.8,10.07,6.65,2.4,99.69,2.28,218.31,3.52,218.31,76,12.45
2003,3,23,14.34,9.8,12.07,7.63,0,99.51,3.72,218.69,6.09,219.56,76.81,14.88
2003,3,24,17.12,12.36,14.74,9.09,0.03,99.01,7.16,183.62,10.05,184.62,76.62,17.22
2003,3,25,18.05,13.69,15.87,10.01,0.64,99,6.04,190.5,8.2,191.06,77.19,18.42
2003,3,26,14,6.25,10.12,5.98,0,99.43,3.78,134.75,5.33,74.75,63.19,14.5
2003,3,27,16.81,11.06,13.94,8.48,0.03,98.22,7.7,194.5,10.69,195.44,71.94,16.86
2003,3,28,9.7,2.37,6.04,4.58,0.07,99.34,7.76,344.94,10.27,345.12,62.12,10.86
2003,3,29,6.82,-3.73,1.55,2.93,0,100.65,6.3,245.56,9.07,245.81,52.31,7.35
2003,3,30,7.98,-1.63,3.18,3.42,0,100.74,3.12,217.38,4.7,216.44,55.62,8.58
2003,3,31,13.87,4.38,9.12,5.25,0,100.1,4.81,203.56,7.7,204.5,57.88,14.02
2003,4,1,16.64,9.58,13.11,7.57,0.02,99.61,8.88,190.62,12.2,191.88,66.25,16.65
2003,4,2,18.64,13.32,15.98,9.64,0.03,99.34,8.79,186.75,11.92,188.12,73.25,18.75
2003,4,3,19.84,16.56,18.2,11.96,1.75,98.9,7.76,182.06,10.48,183.56,82.38,19.88
2003,4,4,20,14.36,17.18,10.56,6.44,98.68,5.27,196.12,7.63,196.75,73.12,19.97
2003,4,5,16.94,11.96,14.45,9.16,0.9,99.06,5.37,92.88,7.59,94.44,74.19,17.53
2003,4,6,20.85,13.72,17.28,10.62,5.47,98.48,5.55,228.19,7.91,228.69,68.25,19.87
2003,4,7,13.52,5.15,9.33,5.55,0.03,99.4,5.05,195.19,7.16,180.44,59.19,14.42
2003,4,8,8.65,-0.88,3.88,3.6,0.02,100.51,7.77,336.69,10.45,321.88,53.44,9.79
2003,4,9,8.81,-0.65,4.08,3.66,0,100.39,4.71,255.75,6.81,255.69,57.88,9.33
2003,4,10,13.7,3.47,8.58,5,0,99.82,1.98,151.81,3.02,154.56,53.38,13.59
2003,4,11,16.33,7.65,11.99,6.65,0,99.36,2.8,181.5,4.42,181.69,60.5,16.15
2003,4,12,18.49,11.69,15.08,8.79,0,99.53,2.3,174.88,3.55,176.25,67.5,18.76
2003,4,13,20.53,13.84,17.19,9.95,0,99.65,4.88,181.88,7.59,182.62,69.19,20.87
2003,4,14,21.02,14.84,17.94,10.62,0.09,99.59,6.8,176.25,9.42,177.44,70.62,21.49
2003,4,15,20.54,15.65,18.09,11.23,0.33,99.09,9.18,179.56,12.41,180.69,74.75,20.55
2003,4,16,22,8.97,15.48,7.63,0.04,98.59,8.15,268.25,11.8,269.31,49.5,21.91
2003,4,17,18.2,9.53,13.87,7.57,0.04,99.2,2.87,248.62,4.91,248.31,59.44,19
2003,4,18,21.92,16.92,19.42,12.33,0.14,98.69,7.34,173.94,10.26,175.38,74.44,22.31
2003,4,19,23.69,17.14,20.42,12.63,1.1,98.61,7.73,188.12,10.64,190.12,72.25,23.99
2003,4,20,17.58,8.46,13.02,7.14,0.04,99.59,4.93,246.69,6.95,246.25,60.38,18.6
2003,4,21,18.22,5.69,11.96,5.8,0.02,99.72,3.16,87.06,4.38,86.62,49.62,18.67
2003,4,22,18.84,9.68,14.26,7.63,0.95,99.36,3.82,102.75,5.44,103.62,57.69,19.31
2003,4,23,20.51,18.06,19.29,13.24,8.01,98.66,8.02,153.62,10.83,155,86.38,20.77
2003,4,24,23.26,10.55,16.9,8.79,0.69,98.11,6.95,256.5,10.02,257.38,54.06,23.3
2003,4,25,18.55,8.74,13.65,7.14,0.01,98.63,5.35,271,7.94,270.94,56.5,19.46
